week,category,geography,issue_count,avg_churn_score,change_percentage,trend,severity
2025-W36,billing_overcharge,Mumbai,8,0.40625,33.33,increasing,low
2025-W37,billing_overcharge,Mumbai,7,0.40857142857142853,-12.5,decreasing,low
2025-W38,billing_overcharge,Mumbai,11,0.3709090909090909,57.14,increasing,low
2025-W39,billing_overcharge,Mumbai,3,0.35333333333333333,-72.73,decreasing,low
2025-W40,billing_overcharge,Mumbai,11,0.39,266.67,increasing,low
2025-W41,billing_overcharge,Mumbai,4,0.3375,-63.64,decreasing,low
2025-W42,billing_overcharge,Mumbai,3,0.26999999999999996,-25.0,decreasing,low
2025-W43,billing_overcharge,Mumbai,7,0.3514285714285714,133.33,increasing,low
2025-W44,billing_overcharge,Mumbai,8,0.36624999999999996,14.29,increasing,low
2025-W45,billing_overcharge,Mumbai,6,0.355,-25.0,decreasing,low
2025-W32,billing_overcharge,Nagpur,3,0.41333333333333333,0.0,stable,low
2025-W33,billing_overcharge,Nagpur,8,0.38,166.67,increasing,low
2025-W34,billing_overcharge,Nagpur,10,0.356,25.0,increasing,low
2025-W35,billing_overcharge,Nagpur,11,0.40545454545454546,10.0,increasing,low
2025-W36,billing_overcharge,Nagpur,5,0.274,-54.55,decreasing,low
2025-W37,billing_overcharge,Nagpur,10,0.367,100.0,increasing,low
2025-W38,billing_overcharge,Nagpur,10,0.34900000000000003,0.0,stable,low
2025-W39,billing_overcharge,Nagpur,14,0.3514285714285714,40.0,increasing,low
2025-W40,billing_overcharge,Nagpur,8,0.4875,-42.86,decreasing,low
2025-W41,billing_overcharge,Nagpur,10,0.359,25.0,increasing,low
2025-W42,billing_overcharge,Nagpur,7,0.3442857142857143,-30.0,decreasing,low
2025-W43,billing_overcharge,Nagpur,6,0.4383333333333333,-14.29,decreasing,low
2025-W44,billing_overcharge,Nagpur,7,0.3742857142857143,16.67,increasing,low
2025-W45,billing_overcharge,Nagpur,2,0.43,-71.43,decreasing,low
2025-W32,billing_overcharge,Nashik,2,0.295,0.0,stable,low
2025-W33,billing_overcharge,Nashik,6,0.38000000000000006,200.0,increasing,low
2025-W34,billing_overcharge,Nashik,9,0.42333333333333334,50.0,increasing,low
2025-W35,billing_overcharge,Nashik,16,0.339375,77.78,increasing,medium
2025-W36,billing_overcharge,Nashik,12,0.33916666666666667,-25.0,decreasing,low
2025-W37,billing_overcharge,Nashik,5,0.336,-58.33,decreasing,low
2025-W38,billing_overcharge,Nashik,13,0.3569230769230769,160.0,increasing,low
2025-W39,billing_overcharge,Nashik,7,0.3242857142857143,-46.15,decreasing,low
2025-W40,billing_overcharge,Nashik,5,0.404,-28.57,decreasing,low
2025-W41,billing_overcharge,Nashik,4,0.41,-20.0,decreasing,low
2025-W42,billing_overcharge,Nashik,9,0.47111111111111115,125.0,increasing,low
2025-W43,billing_overcharge,Nashik,9,0.47111111111111115,0.0,stable,low
2025-W44,billing_overcharge,Nashik,5,0.294,-44.44,decreasing,low
2025-W45,billing_overcharge,Nashik,2,0.46,-60.0,decreasing,low
2025-W33,billing_overcharge,Pune,7,0.3385714285714286,0.0,stable,low
2025-W34,billing_overcharge,Pune,5,0.308,-28.57,decreasing,low
2025-W35,billing_overcharge,Pune,5,0.392,0.0,stable,low
2025-W36,billing_overcharge,Pune,10,0.33,100.0,increasing,low
2025-W37,billing_overcharge,Pune,5,0.32999999999999996,-50.0,decreasing,low
2025-W38,billing_overcharge,Pune,7,0.35571428571428576,40.0,increasing,low
2025-W39,billing_overcharge,Pune,9,0.40444444444444444,28.57,increasing,low
2025-W40,billing_overcharge,Pune,3,0.2966666666666667,-66.67,decreasing,low
2025-W41,billing_overcharge,Pune,9,0.4122222222222222,200.0,increasing,low
2025-W42,billing_overcharge,Pune,5,0.36,-44.44,decreasing,low
2025-W43,billing_overcharge,Pune,11,0.3145454545454545,120.0,increasing,low
2025-W44,billing_overcharge,Pune,7,0.32142857142857145,-36.36,decreasing,low
2025-W45,billing_overcharge,Pune,8,0.46875,14.29,increasing,low
2025-W32,billing_overcharge,Surat,1,0.39,0.0,stable,low
2025-W33,billing_overcharge,Surat,4,0.3525,300.0,increasing,low
2025-W34,billing_overcharge,Surat,5,0.372,25.0,increasing,low
2025-W35,billing_overcharge,Surat,8,0.355,60.0,increasing,low
2025-W36,billing_overcharge,Surat,7,0.43142857142857144,-12.5,decreasing,low
2025-W37,billing_overcharge,Surat,6,0.45166666666666666,-14.29,decreasing,low
2025-W38,billing_overcharge,Surat,4,0.3075,-33.33,decreasing,low
2025-W39,billing_overcharge,Surat,13,0.4,225.0,increasing,low
2025-W40,billing_overcharge,Surat,9,0.3655555555555556,-30.77,decreasing,low
2025-W41,billing_overcharge,Surat,7,0.3842857142857143,-22.22,decreasing,low
2025-W42,billing_overcharge,Surat,9,0.41444444444444445,28.57,increasing,low
2025-W43,billing_overcharge,Surat,6,0.33,-33.33,decreasing,low
2025-W44,billing_overcharge,Surat,2,0.355,-66.67,decreasing,low
2025-W45,billing_overcharge,Surat,6,0.40499999999999997,200.0,increasing,low
2025-W32,billing_overcharge,Vadodara,4,0.31,0.0,stable,low
2025-W33,billing_overcharge,Vadodara,5,0.394,25.0,increasing,low
2025-W34,billing_overcharge,Vadodara,8,0.3425,60.0,increasing,low
2025-W35,billing_overcharge,Vadodara,8,0.4325,0.0,stable,low
2025-W36,billing_overcharge,Vadodara,7,0.42,-12.5,decreasing,low
2025-W37,billing_overcharge,Vadodara,1,0.23,-85.71,decreasing,low
2025-W38,billing_overcharge,Vadodara,7,0.35571428571428576,600.0,increasing,low
2025-W39,billing_overcharge,Vadodara,9,0.39888888888888885,28.57,increasing,low
2025-W40,billing_overcharge,Vadodara,10,0.42400000000000004,11.11,increasing,low
2025-W41,billing_overcharge,Vadodara,4,0.345,-60.0,decreasing,low
2025-W42,billing_overcharge,Vadodara,6,0.2783333333333333,50.0,increasing,low
2025-W43,billing_overcharge,Vadodara,7,0.42714285714285716,16.67,increasing,low
2025-W44,billing_overcharge,Vadodara,7,0.3614285714285715,0.0,stable,low
2025-W45,billing_overcharge,Vadodara,3,0.3666666666666667,-57.14,decreasing,low
2025-W32,customer_retention,Agra,1,0.76,0.0,stable,low
2025-W33,customer_retention,Agra,3,0.7799999999999999,200.0,increasing,low
2025-W34,customer_retention,Agra,2,0.55,-33.33,decreasing,low
2025-W35,customer_retention,Agra,1,0.88,-50.0,decreasing,low
2025-W41,customer_retention,Agra,1,0.84,0.0,stable,low
2025-W42,customer_retention,Agra,1,0.27,0.0,stable,low
2025-W43,customer_retention,Agra,1,0.81,0.0,stable,low
2025-W32,customer_retention,Ahmedabad,1,0.88,0.0,stable,low
2025-W33,customer_retention,Ahmedabad,2,0.61,100.0,increasing,low
2025-W34,customer_retention,Ahmedabad,3,0.6666666666666666,50.0,increasing,low
2025-W35,customer_retention,Ahmedabad,1,0.86,-66.67,decreasing,low
2025-W36,customer_retention,Ahmedabad,1,0.31,0.0,stable,low
2025-W38,customer_retention,Ahmedabad,2,0.525,100.0,increasing,low
2025-W39,customer_retention,Ahmedabad,3,0.6266666666666666,50.0,increasing,low
2025-W42,customer_retention,Ahmedabad,1,0.94,-66.67,decreasing,low
2025-W43,customer_retention,Ahmedabad,1,0.36,0.0,stable,low
2025-W44,customer_retention,Ahmedabad,3,0.87,200.0,increasing,low
2025-W45,customer_retention,Ahmedabad,1,0.22,-66.67,decreasing,low
2025-W32,customer_retention,Bangalore,1,0.76,0.0,stable,low
2025-W34,customer_retention,Bangalore,1,0.72,0.0,stable,low
2025-W36,customer_retention,Bangalore,1,0.9,0.0,stable,low
2025-W40,customer_retention,Bangalore,2,0.7849999999999999,100.0,increasing,low
2025-W41,customer_retention,Bangalore,1,0.39,-50.0,decreasing,low
2025-W34,customer_retention,Chandigarh,1,0.86,0.0,stable,low
2025-W35,customer_retention,Chandigarh,1,0.86,0.0,stable,low
2025-W36,customer_retention,Chandigarh,1,0.78,0.0,stable,low
2025-W40,customer_retention,Chandigarh,1,0.83,0.0,stable,low
2025-W41,customer_retention,Chandigarh,1,0.71,0.0,stable,low
2025-W42,customer_retention,Chandigarh,1,0.5,0.0,stable,low
2025-W33,customer_retention,Chennai,1,0.83,0.0,stable,low
2025-W34,customer_retention,Chennai,1,0.45,0.0,stable,low
2025-W35,customer_retention,Chennai,1,0.92,0.0,stable,low
2025-W37,customer_retention,Chennai,1,0.88,0.0,stable,low
2025-W38,customer_retention,Chennai,3,0.7966666666666667,200.0,increasing,low
2025-W39,customer_retention,Chennai,2,0.79,-33.33,decreasing,low
2025-W41,customer_retention,Chennai,1,0.76,-50.0,decreasing,low
2025-W42,customer_retention,Chennai,2,0.855,100.0,increasing,low
2025-W43,customer_retention,Chennai,1,0.74,-50.0,decreasing,low
2025-W44,customer_retention,Chennai,3,0.8433333333333334,200.0,increasing,low
2025-W33,customer_retention,Coimbatore,1,0.39,0.0,stable,low
2025-W37,customer_retention,Coimbatore,2,0.8049999999999999,100.0,increasing,low
2025-W38,customer_retention,Coimbatore,1,0.76,-50.0,decreasing,low
2025-W41,customer_retention,Coimbatore,1,0.79,0.0,stable,low
2025-W42,customer_retention,Coimbatore,3,0.79,200.0,increasing,low
2025-W45,customer_retention,Coimbatore,1,0.88,-66.67,decreasing,low
2025-W33,customer_retention,Delhi,1,0.45,0.0,stable,low
2025-W34,customer_retention,Delhi,1,0.84,0.0,stable,low
2025-W35,customer_retention,Delhi,3,0.6433333333333333,200.0,increasing,low
2025-W37,customer_retention,Delhi,1,0.75,-66.67,decreasing,low
2025-W38,customer_retention,Delhi,2,0.81,100.0,increasing,low
2025-W41,customer_retention,Delhi,4,0.695,100.0,increasing,low
2025-W42,customer_retention,Delhi,1,0.74,-75.0,decreasing,low
2025-W43,customer_retention,Delhi,2,0.885,100.0,increasing,low
2025-W44,customer_retention,Delhi,3,0.8833333333333333,50.0,increasing,low
2025-W33,customer_retention,Hyderabad,2,0.7949999999999999,0.0,stable,low
2025-W34,customer_retention,Hyderabad,1,0.89,-50.0,decreasing,low
2025-W36,customer_retention,Hyderabad,1,0.84,0.0,stable,low
2025-W39,customer_retention,Hyderabad,1,0.88,0.0,stable,low
2025-W41,customer_retention,Hyderabad,1,0.91,0.0,stable,low
2025-W44,customer_retention,Hyderabad,6,0.5816666666666667,500.0,increasing,low
2025-W32,customer_retention,Indore,1,0.31,0.0,stable,low
2025-W33,customer_retention,Indore,1,0.4,0.0,stable,low
2025-W34,customer_retention,Indore,3,0.6966666666666667,200.0,increasing,low
2025-W35,customer_retention,Indore,1,0.28,-66.67,decreasing,low
2025-W36,customer_retention,Indore,2,0.9,100.0,increasing,low
2025-W37,customer_retention,Indore,1,0.83,-50.0,decreasing,low
2025-W38,customer_retention,Indore,4,0.825,300.0,increasing,low
2025-W39,customer_retention,Indore,1,0.89,-75.0,decreasing,low
2025-W40,customer_retention,Indore,1,0.93,0.0,stable,low
2025-W41,customer_retention,Indore,2,0.735,100.0,increasing,low
2025-W42,customer_retention,Indore,1,0.72,-50.0,decreasing,low
2025-W43,customer_retention,Indore,1,0.83,0.0,stable,low
2025-W44,customer_retention,Indore,1,0.79,0.0,stable,low
2025-W45,customer_retention,Indore,1,0.94,0.0,stable,low
2025-W32,customer_retention,Jaipur,1,0.43,0.0,stable,low
2025-W33,customer_retention,Jaipur,1,0.83,0.0,stable,low
2025-W34,customer_retention,Jaipur,2,0.6,100.0,increasing,low
2025-W35,customer_retention,Jaipur,2,0.8300000000000001,0.0,stable,low
2025-W36,customer_retention,Jaipur,2,0.85,0.0,stable,low
2025-W39,customer_retention,Jaipur,1,0.77,-50.0,decreasing,low
2025-W40,customer_retention,Jaipur,1,0.76,0.0,stable,low
2025-W41,customer_retention,Jaipur,2,0.7,100.0,increasing,low
2025-W42,customer_retention,Jaipur,2,0.895,0.0,stable,low
2025-W44,customer_retention,Jaipur,1,0.78,-50.0,decreasing,low
2025-W45,customer_retention,Jaipur,1,0.78,0.0,stable,low
2025-W32,customer_retention,Kochi,1,0.45,0.0,stable,low
2025-W33,customer_retention,Kochi,1,0.86,0.0,stable,low
2025-W35,customer_retention,Kochi,3,0.7833333333333333,200.0,increasing,low
2025-W36,customer_retention,Kochi,2,0.56,-33.33,decreasing,low
2025-W38,customer_retention,Kochi,2,0.765,0.0,stable,low
2025-W39,customer_retention,Kochi,1,0.94,-50.0,decreasing,low
2025-W41,customer_retention,Kochi,2,0.55,100.0,increasing,low
2025-W43,customer_retention,Kochi,1,0.94,-50.0,decreasing,low
2025-W44,customer_retention,Kochi,2,0.64,100.0,increasing,low
2025-W45,customer_retention,Kochi,1,0.75,-50.0,decreasing,low
2025-W36,customer_retention,Kolkata,3,0.6466666666666666,0.0,stable,low
2025-W37,customer_retention,Kolkata,1,0.33,-66.67,decreasing,low
2025-W38,customer_retention,Kolkata,2,0.8049999999999999,100.0,increasing,low
2025-W40,customer_retention,Kolkata,1,0.91,-50.0,decreasing,low
2025-W41,customer_retention,Kolkata,1,0.83,0.0,stable,low
2025-W42,customer_retention,Kolkata,2,0.81,100.0,increasing,low
2025-W43,customer_retention,Kolkata,1,0.71,-50.0,decreasing,low
2025-W32,customer_retention,Lucknow,2,0.79,0.0,stable,low
2025-W33,customer_retention,Lucknow,1,0.87,-50.0,decreasing,low
2025-W34,customer_retention,Lucknow,2,0.63,100.0,increasing,low
2025-W35,customer_retention,Lucknow,1,0.81,-50.0,decreasing,low
2025-W36,customer_retention,Lucknow,1,0.82,0.0,stable,low
2025-W38,customer_retention,Lucknow,1,0.77,0.0,stable,low
2025-W39,customer_retention,Lucknow,1,0.92,0.0,stable,low
2025-W40,customer_retention,Lucknow,2,0.7949999999999999,100.0,increasing,low
2025-W41,customer_retention,Lucknow,1,0.79,-50.0,decreasing,low
2025-W42,customer_retention,Lucknow,1,0.95,0.0,stable,low
2025-W43,customer_retention,Lucknow,1,0.85,0.0,stable,low
2025-W33,customer_retention,Ludhiana,1,0.38,0.0,stable,low
2025-W35,customer_retention,Ludhiana,1,0.83,0.0,stable,low
2025-W37,customer_retention,Ludhiana,2,0.835,100.0,increasing,low
2025-W39,customer_retention,Ludhiana,2,0.945,0.0,stable,low
2025-W40,customer_retention,Ludhiana,1,0.35,-50.0,decreasing,low
2025-W42,customer_retention,Ludhiana,1,0.86,0.0,stable,low
2025-W43,customer_retention,Ludhiana,1,0.79,0.0,stable,low
2025-W44,customer_retention,Ludhiana,1,0.79,0.0,stable,low
2025-W33,customer_retention,Mumbai,1,0.85,0.0,stable,low
2025-W34,customer_retention,Mumbai,1,0.72,0.0,stable,low
2025-W35,customer_retention,Mumbai,3,0.82,200.0,increasing,low
2025-W37,customer_retention,Mumbai,2,0.815,-33.33,decreasing,low
2025-W38,customer_retention,Mumbai,1,0.75,-50.0,decreasing,low
2025-W39,customer_retention,Mumbai,1,0.71,0.0,stable,low
2025-W40,customer_retention,Mumbai,2,0.81,100.0,increasing,low
2025-W41,customer_retention,Mumbai,2,0.55,0.0,stable,low
2025-W32,customer_retention,Nagpur,1,0.79,0.0,stable,low
2025-W33,customer_retention,Nagpur,1,0.8,0.0,stable,low
2025-W36,customer_retention,Nagpur,2,0.745,100.0,increasing,low
2025-W37,customer_retention,Nagpur,3,0.7833333333333333,50.0,increasing,low
2025-W38,customer_retention,Nagpur,1,0.76,-66.67,decreasing,low
2025-W40,customer_retention,Nagpur,2,0.8049999999999999,100.0,increasing,low
2025-W42,customer_retention,Nagpur,2,0.755,0.0,stable,low
2025-W43,customer_retention,Nagpur,1,0.85,-50.0,decreasing,low
2025-W44,customer_retention,Nagpur,1,0.81,0.0,stable,low
2025-W45,customer_retention,Nagpur,1,0.44,0.0,stable,low
2025-W33,customer_retention,Nashik,2,0.615,0.0,stable,low
2025-W35,customer_retention,Nashik,1,0.89,-50.0,decreasing,low
2025-W37,customer_retention,Nashik,1,0.88,0.0,stable,low
2025-W40,customer_retention,Nashik,1,0.82,0.0,stable,low
2025-W41,customer_retention,Nashik,1,0.8,0.0,stable,low
2025-W42,customer_retention,Nashik,1,0.38,0.0,stable,low
2025-W43,customer_retention,Nashik,1,0.94,0.0,stable,low
2025-W44,customer_retention,Nashik,2,0.7749999999999999,100.0,increasing,low
2025-W45,customer_retention,Nashik,1,0.85,-50.0,decreasing,low
2025-W32,customer_retention,Pune,1,0.46,0.0,stable,low
2025-W36,customer_retention,Pune,2,0.875,100.0,increasing,low
2025-W37,customer_retention,Pune,1,0.72,-50.0,decreasing,low
2025-W38,customer_retention,Pune,3,0.7566666666666667,200.0,increasing,low
2025-W41,customer_retention,Pune,4,0.525,33.33,increasing,low
2025-W42,customer_retention,Pune,1,0.8,-75.0,decreasing,low
2025-W45,customer_retention,Pune,2,0.84,100.0,increasing,low
2025-W32,customer_retention,Surat,1,0.89,0.0,stable,low
2025-W33,customer_retention,Surat,1,0.25,0.0,stable,low
2025-W35,customer_retention,Surat,3,0.47000000000000003,200.0,increasing,low
2025-W37,customer_retention,Surat,3,0.5766666666666667,0.0,stable,low
2025-W39,customer_retention,Surat,1,0.73,-66.67,decreasing,low
2025-W40,customer_retention,Surat,1,0.77,0.0,stable,low
2025-W41,customer_retention,Surat,1,0.76,0.0,stable,low
2025-W42,customer_retention,Surat,3,0.77,200.0,increasing,low
2025-W43,customer_retention,Surat,3,0.7033333333333333,0.0,stable,low
2025-W44,customer_retention,Surat,1,0.46,-66.67,decreasing,low
2025-W34,customer_retention,Vadodara,1,0.42,0.0,stable,low
2025-W36,customer_retention,Vadodara,3,0.65,200.0,increasing,low
2025-W37,customer_retention,Vadodara,2,0.63,-33.33,decreasing,low
2025-W38,customer_retention,Vadodara,2,0.855,0.0,stable,low
2025-W39,customer_retention,Vadodara,1,0.86,-50.0,decreasing,low
2025-W40,customer_retention,Vadodara,1,0.81,0.0,stable,low
2025-W43,customer_retention,Vadodara,1,0.76,0.0,stable,low
2025-W44,customer_retention,Vadodara,2,0.79,100.0,increasing,low
2025-W32,internet_connectivity,Agra,4,0.4775,0.0,stable,low
2025-W33,internet_connectivity,Agra,5,0.49800000000000005,25.0,increasing,low
2025-W34,internet_connectivity,Agra,3,0.40666666666666673,-40.0,decreasing,low
2025-W35,internet_connectivity,Agra,8,0.45125000000000004,166.67,increasing,low
2025-W36,internet_connectivity,Agra,6,0.37166666666666665,-25.0,decreasing,low
2025-W37,internet_connectivity,Agra,5,0.496,-16.67,decreasing,low
2025-W38,internet_connectivity,Agra,3,0.5433333333333333,-40.0,decreasing,low
2025-W39,internet_connectivity,Agra,5,0.418,66.67,increasing,low
2025-W40,internet_connectivity,Agra,5,0.354,0.0,stable,low
2025-W41,internet_connectivity,Agra,11,0.4327272727272727,120.0,increasing,low
2025-W42,internet_connectivity,Agra,6,0.49333333333333335,-45.45,decreasing,low
2025-W43,internet_connectivity,Agra,7,0.4571428571428572,16.67,increasing,low
2025-W44,internet_connectivity,Agra,9,0.4122222222222222,28.57,increasing,low
2025-W45,internet_connectivity,Agra,5,0.426,-44.44,decreasing,low
2025-W32,internet_connectivity,Ahmedabad,6,0.3766666666666667,0.0,stable,low
2025-W33,internet_connectivity,Ahmedabad,5,0.354,-16.67,decreasing,low
2025-W34,internet_connectivity,Ahmedabad,6,0.39666666666666667,20.0,increasing,low
2025-W35,internet_connectivity,Ahmedabad,4,0.42000000000000004,-33.33,decreasing,low
2025-W36,internet_connectivity,Ahmedabad,1,0.34,-75.0,decreasing,low
2025-W37,internet_connectivity,Ahmedabad,4,0.4325,300.0,increasing,low
2025-W38,internet_connectivity,Ahmedabad,6,0.39166666666666666,50.0,increasing,low
2025-W39,internet_connectivity,Ahmedabad,15,0.37533333333333335,150.0,increasing,low
2025-W40,internet_connectivity,Ahmedabad,7,0.42714285714285716,-53.33,decreasing,low
2025-W41,internet_connectivity,Ahmedabad,4,0.5275000000000001,-42.86,decreasing,low
2025-W42,internet_connectivity,Ahmedabad,4,0.475,0.0,stable,low
2025-W43,internet_connectivity,Ahmedabad,4,0.41000000000000003,0.0,stable,low
2025-W44,internet_connectivity,Ahmedabad,7,0.43571428571428567,75.0,increasing,low
2025-W45,internet_connectivity,Ahmedabad,2,0.345,-71.43,decreasing,low
2025-W32,internet_connectivity,Bangalore,4,0.445,0.0,stable,low
2025-W33,internet_connectivity,Bangalore,5,0.346,25.0,increasing,low
2025-W34,internet_connectivity,Bangalore,5,0.502,0.0,stable,low
2025-W35,internet_connectivity,Bangalore,4,0.39,-20.0,decreasing,low
2025-W36,internet_connectivity,Bangalore,2,0.42000000000000004,-50.0,decreasing,low
2025-W37,internet_connectivity,Bangalore,5,0.344,150.0,increasing,low
2025-W38,internet_connectivity,Bangalore,2,0.315,-60.0,decreasing,low
2025-W39,internet_connectivity,Bangalore,5,0.374,150.0,increasing,low
2025-W40,internet_connectivity,Bangalore,3,0.42,-40.0,decreasing,low
2025-W41,internet_connectivity,Bangalore,6,0.325,100.0,increasing,low
2025-W42,internet_connectivity,Bangalore,4,0.385,-33.33,decreasing,low
2025-W43,internet_connectivity,Bangalore,1,0.62,-75.0,decreasing,low
2025-W44,internet_connectivity,Bangalore,5,0.41200000000000003,400.0,increasing,low
2025-W45,internet_connectivity,Bangalore,6,0.36833333333333335,20.0,increasing,low
2025-W32,internet_connectivity,Chandigarh,5,0.358,0.0,stable,low
2025-W33,internet_connectivity,Chandigarh,4,0.48,-20.0,decreasing,low
2025-W34,internet_connectivity,Chandigarh,4,0.41000000000000003,0.0,stable,low
2025-W35,internet_connectivity,Chandigarh,11,0.4036363636363637,175.0,increasing,low
2025-W36,internet_connectivity,Chandigarh,5,0.462,-54.55,decreasing,low
2025-W37,internet_connectivity,Chandigarh,7,0.4114285714285714,40.0,increasing,low
2025-W38,internet_connectivity,Chandigarh,3,0.5333333333333333,-57.14,decreasing,low
2025-W39,internet_connectivity,Chandigarh,2,0.37,-33.33,decreasing,low
2025-W40,internet_connectivity,Chandigarh,10,0.355,400.0,increasing,low
2025-W41,internet_connectivity,Chandigarh,6,0.3933333333333333,-40.0,decreasing,low
2025-W42,internet_connectivity,Chandigarh,8,0.39625,33.33,increasing,low
2025-W43,internet_connectivity,Chandigarh,4,0.4825,-50.0,decreasing,low
2025-W44,internet_connectivity,Chandigarh,6,0.3983333333333334,50.0,increasing,low
2025-W45,internet_connectivity,Chandigarh,1,0.3,-83.33,decreasing,low
2025-W32,internet_connectivity,Chennai,2,0.31,0.0,stable,low
2025-W33,internet_connectivity,Chennai,7,0.4242857142857143,250.0,increasing,low
2025-W34,internet_connectivity,Chennai,6,0.4666666666666666,-14.29,decreasing,low
2025-W35,internet_connectivity,Chennai,7,0.4428571428571428,16.67,increasing,low
2025-W36,internet_connectivity,Chennai,1,0.65,-85.71,decreasing,low
2025-W37,internet_connectivity,Chennai,15,0.4373333333333333,1400.0,increasing,low
2025-W38,internet_connectivity,Chennai,11,0.4254545454545454,-26.67,decreasing,low
2025-W39,internet_connectivity,Chennai,6,0.5083333333333333,-45.45,decreasing,low
2025-W40,internet_connectivity,Chennai,6,0.4283333333333333,0.0,stable,low
2025-W41,internet_connectivity,Chennai,12,0.4266666666666667,100.0,increasing,low
2025-W42,internet_connectivity,Chennai,5,0.45999999999999996,-58.33,decreasing,low
2025-W43,internet_connectivity,Chennai,8,0.4575,60.0,increasing,low
2025-W44,internet_connectivity,Chennai,3,0.5599999999999999,-62.5,decreasing,low
2025-W45,internet_connectivity,Chennai,2,0.37,-33.33,decreasing,low
2025-W32,internet_connectivity,Coimbatore,1,0.37,0.0,stable,low
2025-W33,internet_connectivity,Coimbatore,6,0.435,500.0,increasing,low
2025-W34,internet_connectivity,Coimbatore,5,0.47000000000000003,-16.67,decreasing,low
2025-W35,internet_connectivity,Coimbatore,5,0.38,0.0,stable,low
2025-W36,internet_connectivity,Coimbatore,8,0.47625,60.0,increasing,low
2025-W37,internet_connectivity,Coimbatore,7,0.3485714285714286,-12.5,decreasing,low
2025-W38,internet_connectivity,Coimbatore,7,0.4228571428571429,0.0,stable,low
2025-W39,internet_connectivity,Coimbatore,4,0.43999999999999995,-42.86,decreasing,low
2025-W40,internet_connectivity,Coimbatore,4,0.3025,0.0,stable,low
2025-W41,internet_connectivity,Coimbatore,6,0.3983333333333334,50.0,increasing,low
2025-W42,internet_connectivity,Coimbatore,6,0.48666666666666664,0.0,stable,low
2025-W43,internet_connectivity,Coimbatore,2,0.375,-66.67,decreasing,low
2025-W44,internet_connectivity,Coimbatore,7,0.26571428571428574,250.0,increasing,low
2025-W45,internet_connectivity,Coimbatore,4,0.45,-42.86,decreasing,low
2025-W33,internet_connectivity,Delhi,6,0.4283333333333333,0.0,stable,low
2025-W34,internet_connectivity,Delhi,4,0.2975,-33.33,decreasing,low
2025-W35,internet_connectivity,Delhi,7,0.42142857142857143,75.0,increasing,low
2025-W36,internet_connectivity,Delhi,3,0.38999999999999996,-57.14,decreasing,low
2025-W37,internet_connectivity,Delhi,10,0.466,233.33,increasing,low
2025-W38,internet_connectivity,Delhi,5,0.45599999999999996,-50.0,decreasing,low
2025-W39,internet_connectivity,Delhi,9,0.41,80.0,increasing,low
2025-W40,internet_connectivity,Delhi,4,0.3625,-55.56,decreasing,low
2025-W41,internet_connectivity,Delhi,5,0.426,25.0,increasing,low
2025-W42,internet_connectivity,Delhi,4,0.4175,-20.0,decreasing,low
2025-W43,internet_connectivity,Delhi,2,0.63,-50.0,decreasing,low
2025-W44,internet_connectivity,Delhi,7,0.41285714285714287,250.0,increasing,low
2025-W45,internet_connectivity,Delhi,6,0.3833333333333333,-14.29,decreasing,low
2025-W33,internet_connectivity,Hyderabad,5,0.472,0.0,stable,low
2025-W34,internet_connectivity,Hyderabad,5,0.382,0.0,stable,low
2025-W35,internet_connectivity,Hyderabad,6,0.35333333333333333,20.0,increasing,low
2025-W36,internet_connectivity,Hyderabad,5,0.34199999999999997,-16.67,decreasing,low
2025-W37,internet_connectivity,Hyderabad,5,0.36,0.0,stable,low
2025-W38,internet_connectivity,Hyderabad,3,0.4266666666666667,-40.0,decreasing,low
2025-W39,internet_connectivity,Hyderabad,7,0.46714285714285714,133.33,increasing,low
2025-W40,internet_connectivity,Hyderabad,8,0.44875,14.29,increasing,low
2025-W41,internet_connectivity,Hyderabad,6,0.5216666666666666,-25.0,decreasing,low
2025-W42,internet_connectivity,Hyderabad,5,0.5199999999999999,-16.67,decreasing,low
2025-W43,internet_connectivity,Hyderabad,7,0.41857142857142854,40.0,increasing,low
2025-W44,internet_connectivity,Hyderabad,5,0.386,-28.57,decreasing,low
2025-W45,internet_connectivity,Hyderabad,6,0.4633333333333334,20.0,increasing,low
2025-W32,internet_connectivity,Indore,2,0.43999999999999995,0.0,stable,low
2025-W33,internet_connectivity,Indore,4,0.4025,100.0,increasing,low
2025-W34,internet_connectivity,Indore,6,0.48666666666666664,50.0,increasing,low
2025-W35,internet_connectivity,Indore,2,0.395,-66.67,decreasing,low
2025-W36,internet_connectivity,Indore,9,0.43555555555555553,350.0,increasing,low
2025-W37,internet_connectivity,Indore,5,0.406,-44.44,decreasing,low
2025-W38,internet_connectivity,Indore,3,0.2866666666666667,-40.0,decreasing,low
2025-W39,internet_connectivity,Indore,4,0.455,33.33,increasing,low
2025-W40,internet_connectivity,Indore,8,0.42874999999999996,100.0,increasing,low
2025-W41,internet_connectivity,Indore,5,0.368,-37.5,decreasing,low
2025-W42,internet_connectivity,Indore,6,0.4383333333333333,20.0,increasing,low
2025-W43,internet_connectivity,Indore,7,0.4471428571428571,16.67,increasing,low
2025-W44,internet_connectivity,Indore,3,0.39999999999999997,-57.14,decreasing,low
2025-W45,internet_connectivity,Indore,4,0.35,33.33,increasing,low
2025-W32,internet_connectivity,Jaipur,5,0.44800000000000006,0.0,stable,low
2025-W33,internet_connectivity,Jaipur,5,0.43000000000000005,0.0,stable,low
